student_id,class_id,school_id,county_id,gender,sibling_num,mo_edu,fa_edu,sr_w_m,sr_w_f,sr_w_sib,sr_w_grand,sr_w_othre,sr_w_othnon,boarding,grade9,relationshi,frequency,living_area,pr_w_m,pr_w_f,pr_w_sib,pr_w_grand,pr_w_othre,pr_w_othnon,left_behind,freq_binary,mo_edu_level,fa_edu_level,parent_edu,female,urbanicity_level,has_siblings,living_list,standard_living
197,6,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
201,6,2,1,female,0,Master degree or higher,Master degree or higher,1,1,0,0,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
202,6,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
204,6,2,1,male,0,Junior high school,Bachelor degree,0,1,0,0,0,0,1,0,Biological father,More than once a week,Central area of the city/county,0,1,0,0,0,0,0,1,l,h,h,0,1.0,0,['sr_w_f'],0
205,6,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
206,7,2,1,male,0,Junior college,Bachelor degree,0,1,0,0,0,0,0,1,Biological father,More than once a week,Central area of the city/county,0,1,0,0,0,0,0,1,h,h,h,0,1.0,0,['sr_w_f'],0
208,7,2,1,female,3,Junior high school,Junior high school,1,1,1,1,1,0,0,1,Biological mother,Never,The “rural-urban continuum” area of the city/county,1,1,1,1,1,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand', 'sr_w_othre']",0
210,7,2,1,female,0,Junior college,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
211,7,2,1,female,2,Bachelor degree,Junior high school,1,1,1,1,0,0,0,1,Biological father,More than once a week,Central area of the city/county,1,1,1,1,0,0,0,1,h,l,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib', 'sr_w_grand']",0
212,7,2,1,female,0,Junior high school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,l,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
214,7,2,1,female,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,l,l,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
217,7,2,1,male,0,Bachelor degree,Vocational high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,m,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
218,7,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
219,7,2,1,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Once a week,Central area of the city/county,1,1,1,0,0,0,0,1,m,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
220,7,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
221,7,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
222,7,2,1,female,0,Master degree or higher,Senior high school,1,0,0,0,0,0,1,1,Biological mother,More than once a week,Towns outside the city/county,1,0,0,0,0,0,0,1,h,m,h,1,2.0,0,['sr_w_m'],0
223,7,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
224,7,2,1,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological father,Once a month,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
225,7,2,1,female,0,Bachelor degree,Master degree or higher,1,1,0,1,0,0,0,1,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,1,0,0,0,1,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
228,7,2,1,male,0,Bachelor degree,Master degree or higher,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
230,7,2,1,male,0,Junior college,Junior college,1,1,0,1,0,0,0,1,Biological mother,Once a year,Rural area,1,1,0,1,0,0,0,0,h,h,h,0,3.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
232,7,2,1,male,1,Junior high school,Senior high school,1,1,1,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,l,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
233,7,2,1,female,0,Senior high school,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
234,7,2,1,female,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,1,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
235,7,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological father,Once a month,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
236,7,2,1,male,0,Junior college,Master degree or higher,1,1,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
238,7,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
239,7,2,1,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
242,7,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
244,7,2,1,female,0,Bachelor degree,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
248,7,2,1,female,0,Bachelor degree,Bachelor degree,1,0,0,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,0,0,0,0,0,0,0,h,h,h,1,1.0,0,['sr_w_m'],0
249,7,2,1,male,0,Bachelor degree,Master degree or higher,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
251,7,2,1,female,0,Junior high school,Junior high school,1,1,0,1,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,l,l,l,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
252,7,2,1,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
253,7,2,1,male,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
258,8,2,1,female,0,Bachelor degree,Bachelor degree,1,1,0,1,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,1,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
259,8,2,1,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological father,Once a month,Central area of the city/county,1,1,1,0,0,0,0,1,m,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
261,8,2,1,female,0,Senior high school,Bachelor degree,1,0,0,0,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,0,0,0,0,0,0,1,m,h,h,1,1.0,0,['sr_w_m'],0
265,8,2,1,female,0,Technical secondary school or technical school,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
266,8,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
267,8,2,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
271,8,2,1,female,0,Technical secondary school or technical school,Technical secondary school or technical school,1,1,0,0,0,0,0,1,Biological mother,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
272,8,2,1,female,0,Technical secondary school or technical school,Junior college,1,1,0,0,0,0,0,1,Biological father,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,m,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
273,8,2,1,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
281,9,3,1,male,1,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Never,Towns outside the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
282,9,3,1,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,0,0,0,0,1,0,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
283,9,3,1,male,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Other relative female,Never,Rural area,1,1,1,0,0,0,0,0,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
285,9,3,1,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
286,9,3,1,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
288,9,3,1,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,4,1,l,l,l,0,1.0,1,"['sr_w_m', 'sr_w_f']",1
289,9,3,1,female,1,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
291,9,3,1,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Never,Towns outside the city/county,1,1,1,0,0,0,1,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
295,9,3,1,male,0,Senior high school,Senior high school,1,0,0,0,0,0,0,0,Biological mother,Once a month,Central area of the city/county,1,0,0,0,0,0,0,1,m,m,m,0,1.0,0,['sr_w_m'],0
296,9,3,1,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,More than once a week,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
299,9,3,1,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
300,9,3,1,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,1,0,0,0,0,1,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
301,9,3,1,male,0,Senior high school,Finished elementary school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,m,l,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
303,10,3,1,female,1,Finished elementary school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,Rural area,1,1,0,0,0,0,0,0,l,l,l,1,3.0,1,"['sr_w_m', 'sr_w_f']",1
306,10,3,1,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological mother,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
308,10,3,1,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Central area of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
309,10,3,1,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a month,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
311,10,3,1,female,2,Junior high school,Technical secondary school or technical school,1,1,1,0,0,0,0,0,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
312,10,3,1,male,3,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,0,Biological mother,Once a month,Rural area,1,1,1,0,0,0,0,1,l,l,l,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
317,10,3,1,male,1,Senior high school,Junior high school,1,0,0,0,0,0,0,0,Biological mother,Never,Towns outside the city/county,1,0,0,0,0,0,0,0,m,l,m,0,2.0,1,['sr_w_m'],0
319,10,3,1,female,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,Rural area,1,1,0,0,0,0,0,1,l,m,m,1,3.0,0,"['sr_w_m', 'sr_w_f']",1
320,10,3,1,male,0,Finished elementary school,Vocational high school,0,1,0,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,0,1,0,0,0,0,0,0,l,m,m,0,1.0,0,['sr_w_f'],0
321,10,3,1,male,1,Junior high school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
322,10,3,1,male,2,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,1,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
323,10,3,1,male,1,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,1,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
324,10,3,1,female,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,0,Biological father,Once a year,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
325,11,3,1,female,2,Junior high school,Finished elementary school,1,1,1,0,0,0,0,1,Biological mother,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
326,11,3,1,male,1,Junior high school,Technical secondary school or technical school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,2,0,l,m,m,0,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
327,11,3,1,male,1,None,Senior high school,1,1,1,0,0,0,0,1,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
331,11,3,1,male,0,Finished elementary school,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Once a year,Towns outside the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
332,11,3,1,female,2,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,More than once a week,Outskirts of the city/county,1,1,1,0,0,0,1,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
333,11,3,1,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,1,Stepfather,Once a month,Central area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
334,11,3,1,female,2,None,Senior high school,1,1,1,0,0,0,0,1,Biological father,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
335,11,3,1,female,2,Finished elementary school,Finished elementary school,1,1,1,0,0,0,0,1,Biological father,Never,Central area of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
342,11,3,1,female,1,Senior high school,Senior high school,1,1,1,0,0,0,0,1,Biological mother,Once a year,Outskirts of the city/county,1,1,1,0,0,0,0,0,m,m,m,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
343,11,3,1,female,0,Junior college,Junior college,1,1,0,0,0,0,0,1,Biological father,More than once a week,Central area of the city/county,1,1,0,0,0,0,0,1,h,h,h,1,1.0,0,"['sr_w_m', 'sr_w_f']",1
347,12,3,1,male,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Once a year,The “rural-urban continuum” area of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
350,12,3,1,male,0,Finished elementary school,Junior high school,1,1,0,0,0,0,0,1,Biological father,More than once a week,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,l,l,l,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
351,12,3,1,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,0,0,0,0,1,Biological father,Once a year,Central area of the city/county,1,1,0,0,0,0,0,0,m,h,h,0,1.0,0,"['sr_w_m', 'sr_w_f']",1
352,12,3,1,male,2,Technical secondary school or technical school,Technical secondary school or technical school,1,1,1,0,0,0,0,1,Biological mother,Once every half year,Rural area,1,1,1,0,0,0,0,1,m,m,m,0,3.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
355,12,3,1,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological mother,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
356,12,3,1,female,1,Junior high school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
358,12,3,1,male,2,Finished elementary school,Junior high school,1,1,1,0,0,0,0,1,Biological father,Never,Outskirts of the city/county,1,1,1,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
359,12,3,1,male,1,None,Finished elementary school,1,1,0,0,0,0,0,1,Biological father,Never,Towns outside the city/county,1,1,0,0,0,0,0,0,l,l,l,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
361,13,4,1,male,3,Junior college,Junior college,1,1,0,0,0,0,1,0,Biological father,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,h,h,h,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
363,13,4,1,male,0,Technical secondary school or technical school,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once a year,Rural area,1,1,0,0,0,0,0,0,m,h,h,0,3.0,0,"['sr_w_m', 'sr_w_f']",1
365,13,4,1,male,1,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological father,Once a year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f']",1
367,13,4,1,male,0,Senior high school,Senior high school,1,1,0,0,1,0,0,0,Biological mother,More than once a week,Outskirts of the city/county,1,1,0,0,1,0,0,1,m,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_othre']",0
368,13,4,1,female,0,Junior high school,Technical secondary school or technical school,1,1,0,0,0,0,0,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,0,1,l,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
370,13,4,1,female,0,Junior high school,Junior high school,0,0,0,1,0,0,0,0,Grandmother on mother's/father's side,Once every half year,Outskirts of the city/county,0,0,0,1,0,0,0,1,l,l,l,1,2.0,0,['sr_w_grand'],0
374,13,4,1,female,2,Junior high school,Finished elementary school,1,1,0,0,0,0,0,0,Biological father,Once every half year,Outskirts of the city/county,1,1,0,0,0,0,1,1,l,l,l,1,2.0,1,"['sr_w_m', 'sr_w_f']",1
376,13,4,1,female,1,Senior high school,Bachelor degree,1,1,1,0,0,0,0,0,Biological father,Once a month,Central area of the city/county,1,1,1,0,0,0,0,1,m,h,h,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
378,13,4,1,male,0,Junior high school,Senior high school,1,1,0,0,0,0,0,0,Biological mother,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,l,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
379,13,4,1,male,0,Junior high school,Junior high school,1,1,0,0,0,0,0,0,Biological mother,Once a month,Rural area,1,1,0,0,0,0,0,1,l,l,l,0,3.0,0,"['sr_w_m', 'sr_w_f']",1
381,13,4,1,male,0,Senior high school,Vocational high school,1,1,0,0,0,0,0,0,Biological mother,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,m,m,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
382,13,4,1,male,0,Technical secondary school or technical school,Bachelor degree,1,1,0,1,0,0,0,0,Biological mother,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,1,0,0,0,1,m,h,h,0,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
393,14,4,1,male,1,Junior high school,Technical secondary school or technical school,1,1,1,0,0,0,0,0,Biological mother,Never,Towns outside the city/county,1,1,1,0,0,0,0,0,l,m,m,0,2.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
398,14,4,1,female,0,Senior high school,Senior high school,1,1,0,1,0,0,0,0,Biological father,Once a month,The “rural-urban continuum” area of the city/county,1,1,0,1,0,0,0,1,m,m,m,1,2.0,0,"['sr_w_m', 'sr_w_f', 'sr_w_grand']",1
399,14,4,1,male,0,Junior college,Junior college,1,1,0,0,0,0,0,0,Biological mother,Once every half year,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,1,h,h,h,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
400,14,4,1,male,0,Senior high school,Junior high school,1,1,0,0,0,0,0,0,Biological father,Never,The “rural-urban continuum” area of the city/county,1,1,0,0,0,0,0,0,m,l,m,0,2.0,0,"['sr_w_m', 'sr_w_f']",1
401,14,4,1,female,0,Bachelor degree,Bachelor degree,1,1,0,0,0,0,0,0,Biological father,Once a year,Outskirts of the city/county,1,1,0,0,0,0,0,0,h,h,h,1,2.0,0,"['sr_w_m', 'sr_w_f']",1
402,14,4,1,female,3,Senior high school,Senior high school,1,1,1,0,0,0,0,0,Biological father,Once a week,Central area of the city/county,1,1,1,0,0,0,0,1,m,m,m,1,1.0,1,"['sr_w_m', 'sr_w_f', 'sr_w_sib']",0
